"id","word"
1985,"from"
1986,"$"
1987,"111.2"
1988,"million"
1989,"a"
1990,"year"
1991,"ago"
1992,"."
1993,"The"
1994,"Weston"
1995,","
1996,"Mass."
1997,","
1998,"utilities"
1999,"and"
2000,"marine-transport"
2001,"concern"
2002,"said"
2003,"results"
2004,"for"
2005,"the"
2006,"third"
2007,"quarter"
2008,","
2009,"usually"
2010,"a"
2011,"money-losing"
2012,"one"
2013,"because"
2014,"of"
2015,"the"
2016,"seasonality"
2017,"of"
2018,"the"
2019,"gas"
2020,"business"
2021,","
2022,"were"
2023,"also"
2024,"aided"
2025,"by"
2026,"higher"
2027,"gas"
2028,"sales"
2029,"and"
2030,"the"
2031,"May"
2032,"1989"
2033,"acquisition"
2034,"of"
2035,"Water"
2036,"Products"
2037,"Company"
2038,"."
2039,"For"
2040,"the"
2041,"nine"
2042,"months"
2043,","
2044,"Eastern"
2045,"had"
2046,"net"
2047,"income"
2048,"of"
2049,"$"
2050,"41.8"
2051,"million"
2052,","
2053,"or"
2054,"$"
2055,"1.80"
2056,"a"
2057,"share"
2058,","
2059,"up"
2060,"23"
2061,"%"
2062,"from"
2063,"$"
2064,"33.9"
2065,"million"
2066,"or"
2067,"$"
2068,"1.46"
2069,"a"
2070,"share"
2071,"a"
2072,"year"
2073,"ago"
2074,"."
2075,"Revenue"
2076,"grew"
2077,"24"
2078,"%"
2079,"to"
2080,"$"
2081,"614.5"
2082,"million"
2083,"from"
2084,"$"
2085,"497.1"
2086,"million"
2087,"."
2088,"-DOCSTART-"
2089,"Convex"
2090,"Computer"
2091,"Corp."
2092,","
2093,"continuing"
2094,"its"
2095,"rapid"
2096,"growth"
2097,"while"
2098,"other"
2099,"computer"
2100,"companies"
2101,"falter"
2102,","
2103,"reported"
2104,"an"
2105,"87"
2106,"%"
2107,"increase"
2108,"in"
2109,"third-quarter"
2110,"net"
2111,"income"
2112,"from"
2113,"a"
2114,"year"
2115,"earlier"
2116,"and"
2117,"a"
2118,"50"
2119,"%"
2120,"increase"
2121,"in"
2122,"revenue"
2123,"."
2124,"Net"
2125,"was"
2126,"$"
2127,"3.1"
2128,"million"
2129,","
2130,"or"
2131,"16"
2132,"cents"
2133,"a"
2134,"share"
2135,","
2136,"up"
2137,"from"
2138,"$"
2139,"1.6"
2140,"million"
2141,","
2142,"or"
2143,"nine"
2144,"cents"
2145,"a"
2146,"share"
2147,"."
2148,"Revenue"
2149,"was"
2150,"$"
2151,"41.2"
2152,"million"
2153,","
2154,"up"
2155,"from"
2156,"$"
2157,"27.5"
2158,"million"
2159,"."
2160,"For"
2161,"the"
2162,"nine"
2163,"months"
2164,","
2165,"net"
2166,"was"
2167,"$"
2168,"7.7"
2169,"million"
2170,","
2171,"or"
2172,"41"
2173,"cents"
2174,"a"
2175,"share"
2176,","
2177,"up"
2178,"97"
2179,"%"
2180,"from"
2181,"$"
2182,"3.9"
2183,"million"
2184,","
2185,"or"
2186,"22"
2187,"cents"
2188,"a"
2189,"share"
2190,","
2191,"a"
2192,"year"
2193,"earlier"
2194,"."
2195,"Revenue"
2196,"was"
2197,"$"
2198,"111.9"
2199,"million"
2200,","
2201,"up"
2202,"50"
2203,"%"
2204,"from"
2205,"$"
2206,"74.8"
2207,"million"
2208,"."
2209,"Convex"
2210,"makes"
2211,"supercomputers"
2212,"that"
2213,"sell"
2214,"for"
2215,"up"
2216,"to"
2217,"$"
2218,"2"
2219,"million"
2220,"and"
2221,"has"
2222,"an"
2223,"installed"
2224,"base"
2225,"of"
2226,"more"
2227,"than"
2228,"550"
2229,"systems"
2230,"and"
2231,"340"
2232,"customers"
2233,"world-wide"
2234,"."
2235,"During"
2236,"the"
2237,"third"
2238,"quarter"
2239,","
2240,"it"
2241,"said"
2242,","
2243,"it"
2244,"won"
2245,"several"
2246,"significant"
2247,"contracts"
2248,","
2249,"including"
2250,"a"
2251,"five-year"
2252,"contract"
2253,"with"
2254,"the"
2255,"National"
2256,"Institutes"
2257,"of"
2258,"Health"
2259,"valued"
2260,"at"
2261,"an"
2262,"estimated"
2263,"$"
2264,"8"
2265,"million"
2266,"."
2267,"Earlier"
2268,"this"
2269,"month"
2270,","
2271,"Convex"
2272,"made"
2273,"a"
2274,"bid"
2275,"to"
2276,"outflank"
2277,"other"
2278,"supercomputer"
2279,"competitors"
2280,"like"
2281,"Digital"
2282,"Equipment"
2283,"Corp."
2284,"and"
2285,"International"
2286,"Business"
2287,"Machines"
2288,"Corp."
2289,"by"
2290,"adopting"
2291,"an"
2292,"open"
2293,"set"
2294,"of"
2295,"standards"
2296,"and"
2297,"introducing"
2298,"new"
2299,"hardware"
2300,"and"
2301,"software"
2302,"to"
2303,"link"
2304,"different"
2305,"systems"
2306,"."
2307,"The"
2308,"new"
2309,"products"
2310,"allow"
2311,"customers"
2312,"to"
2313,"add"
2314,"Convex"
2315,"machines"
2316,"to"
2317,"established"
2318,"systems"
2319,"made"
2320,"by"
2321,"other"
2322,"manufacturers"
2323,","
2324,"which"
2325,"``"
2326,"opens"
2327,"up"
2328,"a"
2329,"phenomenal"
2330,"market"
2331,"for"
2332,"us"
2333,","
2334,"''"
2335,"said"
2336,"Robert"
2337,"J."
2338,"Paluck"
2339,","
2340,"Convex"
2341,"'s"
2342,"chairman"
2343,","
2344,"president"
2345,"and"
2346,"chief"
2347,"executive"
2348,"."
2349,"Convex"
2350,"also"
2351,"recently"
2352,"agreed"
2353,"to"
2354,"use"
2355,"Posix"
2356,","
2357,"a"
2358,"standard"
2359,"for"
2360,"the"
2361,"computer"
2362,"language"
2363,"called"
2364,"UNIX"
2365,"."
2366,"Posix"
2367,"is"
2368,"one"
2369,"of"
2370,"three"
2371,"or"
2372,"four"
2373,"versions"
2374,"of"
2375,"UNIX"
2376,","
2377,"but"
2378,"it"
2379,"is"
2380,"increasingly"
2381,"required"
2382,"by"
2383,"the"
2384,"federal"
2385,"government"
2386,"as"
2387,"it"
2388,"tries"
2389,"to"
2390,"standardize"
2391,"its"
2392,"computer"
2393,"systems"
2394,"."
2395,"Most"
2396,"other"
2397,"supercomputer"
2398,"manufacturers"
2399,"have"
2400,"yet"
2401,"to"
2402,"adopt"
2403,"the"
2404,"Posix"
2405,"standard"
2406,","
2407,"Mr."
2408,"Paluck"
2409,"said"
2410,","
2411,"adding"
2412,"that"
2413,"they"
2414,"prefer"
2415,"to"
2416,"maintain"
2417,"proprietary"
2418,"systems"
2419,"that"
2420,"lock"
2421,"in"
2422,"customers"
2423,"."
2424,"``"
2425,"They"
2426,"want"
2427,"a"
2428,"lobster"
2429,"trap"
2430,"--"
2431,"once"
2432,"you"
2433,"get"
2434,"in"
2435,","
2436,"you"
2437,"ca"
2438,"n't"
2439,"get"
2440,"out"
2441,","
2442,"''"
2443,"he"
2444,"said"
2445,"."
2446,"``"
2447,"But"
2448,"the"
2449,"customer"
2450,"does"
2451,"n't"
2452,"want"
2453,"that"
2454,"."
2455,"''"
2456,"Convex"
2457,"closed"
2458,"in"
2459,"over-the-counter"
2460,"trading"
2461,"on"
2462,"Friday"
2463,"at"
2464,"$"
2465,"15.375"
2466,"a"
2467,"share"
2468,","
2469,"down"
2470,"12.5"
2471,"cents"
2472,"."
2473,"-DOCSTART-"
2474,"Troubled"
2475,"Saatchi"
2476,"&"
2477,"Saatchi"
2478,"Co."
2479,"has"
2480,"attracted"
2481,"offers"
2482,"for"
2483,"some"
2484,"of"
2485,"its"
2486,"advertising"
2487,"units"
2488,","
2489,"with"
2490,"potential"
2491,"suitors"
2492,"including"
2493,"Interpublic"
2494,"Group"
2495,","
2496,"but"
2497,"has"
2498,"rejected"
2499,"them"
2500,","
2501,"people"
2502,"familiar"
2503,"with"
2504,"the"
2505,"company"
2506,"said"
2507,"."
2508,"Industry"
2509,"executives"
2510,"said"
2511,"Interpublic"
2512,"approached"
2513,"Saatchi"
2514,"in"
2515,"August"
2516,"about"
2517,"buying"
2518,"its"
2519,"Campbell-Mithun-Esty"
2520,"unit"
2521,","
2522,"but"
2523,"was"
2524,"turned"
2525,"down"
2526,"by"
2527,"Chairman"
2528,"Maurice"
2529,"Saatchi"
2530,"."
2531,"More"
2532,"recently"
2533,","
2534,"Interpublic"
2535,"inquired"
2536,"about"
2537,"one"
2538,"of"
2539,"Saatchi"
2540,"'s"
2541,"smaller"
2542,"communications"
2543,"companies"
2544,"--"
2545,"identified"
2546,"as"
2547,"the"
2548,"Rowland"
2549,"public"
2550,"relations"
2551,"firm"
2552,"by"
2553,"several"
2554,"industry"
2555,"executives"
2556,"--"
2557,"but"
2558,"again"
2559,"was"
2560,"rebuffed"
2561,","
2562,"they"
2563,"said"
2564,"."
2565,"Interpublic"
2566,"'s"
2567,"chairman"
2568,"and"
2569,"chief"
2570,"executive"
2571,"officer"
2572,","
2573,"Philip"
2574,"Geier"
2575,"Jr."
2576,","
2577,"made"
2578,"the"
2579,"pitches"
2580,"in"
2581,"visits"
2582,"to"
2583,"Mr."
2584,"Saatchi"
2585,"in"
2586,"London"
2587,","
2588,"the"
2589,"executives"
2590,"said"
2591,"."
2592,"A"
2593,"Saatchi"
2594,"spokesman"
2595,"declined"
2596,"to"
2597,"comment"
2598,"about"
2599,"Interpublic"
2600,"."
2601,"But"
2602,"the"
2603,"spokesman"
2604,"confirmed"
2605,"that"
2606,"Saatchi"
2607,"has"
2608,"received"
2609,"several"
2610,"inquiries"
2611,"from"
2612,"companies"
2613,"interested"
2614,"in"
2615,"acquiring"
2616,"its"
2617,"Campbell-Mithun"
2618,"and"
2619,"Rowland"
2620,"units"
2621,"."
2622,"He"
2623,"added"
2624,","
2625,"``"
2626,"We"
2627,"have"
2628,"no"
2629,"intention"
2630,"of"
2631,"selling"
2632,"either"
2633,"business"
2634,"."
2635,"''"
2636,"Interpublic"
2637,"declined"
2638,"comment"
2639,"."
2640,"The"
2641,"offers"
2642,"come"
2643,"as"
2644,"Saatchi"
2645,"is"
2646,"struggling"
2647,"through"
2648,"the"
2649,"most"
2650,"troubled"
2651,"period"
2652,"in"
2653,"its"
2654,"19-year"
2655,"history"
2656,"."
2657,"Takeover"
2658,"speculation"
2659,"has"
2660,"been"
2661,"rife"
2662,","
2663,"its"
2664,"consulting"
2665,"business"
2666,"is"
2667,"on"
2668,"the"
2669,"block"
2670,","
2671,"and"
2672,"its"
2673,"largest"
2674,"shareholder"
2675,","
2676,"Southeastern"
2677,"Asset"
2678,"Management"
2679,","
2680,"has"
2681,"said"
2682,"it"
2683,"'s"
2684,"been"
2685,"approached"
2686,"by"
2687,"third"
2688,"parties"
2689,"regarding"
2690,"a"
2691,"possible"
2692,"restructuring"
2693,"."
2694,"Analysts"
2695,"have"
2696,"continually"
2697,"lowered"
2698,"their"
2699,"earnings"
2700,"estimates"
2701,"for"
2702,"the"
2703,"company"
2704,","
2705,"and"
2706,"their"
2707,"outlook"
2708,","
2709,"at"
2710,"least"
2711,"for"
2712,"the"
2713,"short"
2714,"term"
2715,","
2716,"is"
2717,"bleak"
2718,"."
2719,"In"
2720,"the"
2721,"midst"
2722,"of"
2723,"the"
2724,"current"
2725,"turmoil"
2726,","
2727,"Saatchi"
2728,"is"
2729,"attempting"
2730,"to"
2731,"shore"
2732,"up"
2733,"its"
2734,"ad"
2735,"businesses"
2736,"."
2737,"It"
2738,"named"
2739,"a"
2740,"new"
2741,"chief"
2742,"executive"
2743,"officer"
2744,","
2745,"former"
2746,"IMS"
2747,"International"
2748,"head"
2749,"Robert"
2750,"Louis-Dreyfus"
2751,"."
2752,"It"
2753,"rebuffed"
2754,"an"
2755,"offer"
2756,"by"
2757,"Carl"
2758,"Spielvogel"
2759,","
2760,"head"
2761,"of"
2762,"Saatchi"
2763,"'s"
2764,"Backer"
2765,"Spielvogel"
2766,"Bates"
2767,"unit"
2768,","
2769,"to"
2770,"lead"
2771,"a"
2772,"management"
2773,"buy-out"
2774,"of"
2775,"all"
2776,"or"
2777,"part"
2778,"of"
2779,"Saatchi"
2780,"."
2781,"And"
2782,"last"
2783,"week"
2784,","
2785,"people"
2786,"close"
2787,"to"
2788,"Saatchi"
2789,"said"
2790,"Maurice"
2791,"Saatchi"
2792,"and"
2793,"his"
2794,"brother"
2795,","
2796,"Charles"
2797,","
2798,"would"
2799,"lead"
2800,"a"
2801,"buy-out"
2802,"if"
2803,"a"
2804,"hostile"
2805,"bid"
2806,"emerged"
2807,"."
2808,"But"
2809,"Saatchi"
2810,"'s"
2811,"troubles"
2812,"have"
2813,"only"
2814,"whipped"
2815,"up"
2816,"interest"
2817,"among"
2818,"outsiders"
2819,"interested"
2820,"in"
2821,"picking"
2822,"off"
2823,"pieces"
2824,"of"
2825,"its"
2826,"ad"
2827,"businesses"
2828,"."
2829,"While"
2830,"Saatchi"
2831,"'s"
2832,"major"
2833,"agency"
2834,"networks"
2835,"--"
2836,"Backer"
2837,"Spielvogel"
2838,"and"
2839,"Saatchi"
2840,"&"
2841,"Saatchi"
2842,"Advertising"
2843,"--"
2844,"would"
2845,"be"
2846,"difficult"
2847,"for"
2848,"any"
2849,"ad"
2850,"firm"
2851,"to"
2852,"buy"
2853,"because"
2854,"of"
2855,"potential"
2856,"client"
2857,"conflicts"
2858,","
2859,"its"
2860,"smaller"
2861,"businesses"
2862,"are"
2863,"quite"
2864,"attractive"
2865,"."
2866,"Campbell-Mithun-Esty"
2867,","
2868,"for"
2869,"example"
2870,","
2871,"has"
2872,"had"
2873,"big"
2874,"problems"
2875,"at"
2876,"its"
2877,"New"
2878,"York"
2879,"office"
2880,","
2881,"but"
2882,"offers"
2883,"strong"
2884,"offices"
2885,"in"
2886,"other"
2887,"areas"
2888,"of"
2889,"the"
2890,"country"
2891,","
2892,"including"
2893,"Minneapolis"
2894,"and"
2895,"Chicago"
2896,"."
2897,"That"
2898,"would"
2899,"would"
2900,"make"
2901,"it"
2902,"appealing"
2903,"to"
2904,"a"
2905,"network"
2906,"such"
2907,"as"
2908,"Interpublic"
2909,"that"
2910,"already"
2911,"has"
2912,"a"
2913,"healthy"
2914,"New"
2915,"York"
2916,"presence"
2917,"."
2918,"("
2919,"While"
2920,"there"
2921,"would"
2922,"be"
2923,"some"
2924,"client"
2925,"conflicts"
2926,","
2927,"they"
2928,"would"
2929,"n't"
2930,"be"
2931,"nearly"
2932,"as"
2933,"onerous"
2934,"as"
2935,"with"
2936,"Saatchi"
2937,"'s"
2938,"other"
2939,"agencies"
2940,"."
2941,")"
2942,"Campbell-Mithun"
2943,"also"
2944,"would"
2945,"be"
2946,"a"
2947,"sizable"
2948,"addition"
2949,"to"
2950,"an"
2951,"agency"
2952,"network"
2953,":"
2954,"It"
2955,"has"
2956,"billings"
2957,"of"
2958,"about"
2959,"$"
2960,"850"
2961,"million"
2962,"and"
2963,"blue-chip"
2964,"clients"
2965,"including"
2966,"General"
2967,"Mills"
2968,","
2969,"Jeep\/Eagle"
2970,"and"
2971,"Dow"
2972,"Brands"
2973,"."
2974,"Rowland"
2975,","
2976,"meanwhile"
2977,","
2978,"has"
2979,"expanded"
2980,"aggressively"
2981,","
2982,"and"
2983,"now"
2984,"ranks"
2985,"as"
2986,"the"
2987,"fifth-largest"
2988,"U.S."
2989,"public"
2990,"relations"
2991,"firm"
2992,","
2993,"according"
2994,"to"
2995,"O'Dwyer's"
2996,"Directory"
2997,"of"
2998,"Public"
2999,"Relations"
3000,"Firms"
3001,"."
3002,"It"
3003,"would"
3004,"be"
3005,"attractive"
3006,"to"
3007,"an"
3008,"agency"
3009,"such"
3010,"as"
3011,"Interpublic"
3012,","
3013,"one"
3014,"of"
3015,"the"
3016,"few"
3017,"big"
3018,"agency"
3019,"groups"
3020,"without"
3021,"an"
3022,"affiliated"
3023,"public"
3024,"relations"
3025,"firm"
3026,"of"
3027,"its"
3028,"own"
3029,"."
3030,"Other"
3031,"Saatchi"
3032,"units"
3033,"include"
3034,"ad"
3035,"agency"
3036,"McCaffrey"
3037,"&"
3038,"McCall"
3039,","
3040,"which"
3041,"has"
3042,"the"
3043,"Mercedes"
3044,"account"
3045,"and"
3046,"which"
3047,"has"
3048,"been"
3049,"attempting"
3050,"to"
3051,"buy"
3052,"itself"
3053,"back"
3054,";"
3055,"and"
3056,"Howard"
3057,"Marlboro"
3058,","
3059,"a"
3060,"sports"
3061,"and"
3062,"event"
3063,"marketing"
3064,"firm"
3065,"."
3066,"Despite"
3067,"Saatchi"
3068,"'s"
3069,"firm"
3070,"stand"
3071,"against"
3072,"selling"
3073,"its"
3074,"ad"
3075,"units"
3076,","
3077,"U.S."
3078,"analysts"
3079,"believe"
3080,"the"
3081,"company"
3082,"may"
3083,"ultimately"
3084,"sell"
3085,"some"
3086,"of"
3087,"the"
3088,"smaller"
3089,"units"
3090,"."
3091,"Mr."
3092,"Louis-Dreyfus"
3093,","
3094,"in"
3095,"a"
3096,"recent"
3097,"interview"
3098,","
3099,"said"
3100,"he"
3101,"might"
3102,"sell"
3103,"``"
3104,"a"
3105,"marginal"
3106,"agency"
3107,"or"
3108,"office"
3109,"."
3110,"''"
3111,"Analysts"
3112,"believe"
3113,"he"
3114,"may"
3115,"ultimately"
3116,"dispose"
3117,"of"
3118,"some"
3119,"of"
3120,"the"
3121,"non-advertising"
3122,"businesses"
3123,"."
3124,"Prudential"
3125,"'s"
3126,"Final"
3127,"Four"
3128,"Prudential"
3129,"Insurance"
3130,"Co."
3131,"of"
3132,"America"
3133,"said"
3134,"it"
3135,"selected"
3136,"four"
3137,"agencies"
3138,"to"
3139,"pitch"
3140,"its"
3141,"$"
3142,"60"
3143,"million"
3144,"to"
3145,"$"
3146,"70"
3147,"million"
3148,"account"
3149,"."
3150,"In"
3151,"addition"
3152,"to"
3153,"Backer"
3154,"Spielvogel"
3155,"Bates"
3156,","
3157,"a"
3158,"Saatchi"
3159,"unit"
3160,"that"
3161,"has"
3162,"handled"
3163,"the"
3164,"account"
3165,"since"
3166,"1970"
3167,","
3168,"the"
3169,"other"
3170,"agencies"
3171,"include"
3172,"Lowe"
3173,"Marschalk"
3174,","
3175,"a"
3176,"unit"
3177,"of"
3178,"the"
3179,"Lowe"
3180,"Group"
3181,";"
3182,"Grey"
3183,"Advertising"
3184,";"
3185,"and"
3186,"WPP"
3187,"Group"
3188,"'s"
3189,"Scali"
3190,","
3191,"McCabe"
3192,","
3193,"Sloves"
3194,"agency"
3195,"."
3196,"All"
3197,"agencies"
3198,"are"
3199,"New"
3200,"York-based"
3201,"."
3202,"A"
3203,"spokesman"
3204,"for"
3205,"the"
3206,"insurance"
3207,"and"
3208,"financial"
3209,"services"
3210,"firm"
3211,","
3212,"based"
3213,"in"
3214,"Newark"
3215,","
3216,"N.J."
3217,","
3218,"said"
3219,"it"
3220,"hopes"
3221,"to"
3222,"make"
3223,"a"
3224,"decision"
3225,"within"
3226,"three"
3227,"to"
3228,"four"
3229,"months"
3230,"."
3231,"Jamaica"
3232,"Fires"
3233,"Back"
3234,"The"
3235,"Jamaica"
3236,"Tourist"
3237,"Board"
3238,","
3239,"in"
3240,"the"
3241,"wake"
3242,"of"
3243,"Young"
3244,"&"
3245,"Rubicam"
3246,"'s"
3247,"indictment"
3248,"on"
3249,"charges"
3250,"that"
3251,"it"
3252,"bribed"
3253,"Jamaican"
3254,"officials"
3255,"to"
3256,"win"
3257,"the"
3258,"account"
3259,"in"
3260,"1981"
3261,","
3262,"released"
3263,"a"
3264,"scathing"
3265,"memo"
3266,"blaming"
3267,"the"
3268,"agency"
3269,"for"
3270,"the"
3271,"embarrassing"
3272,"incident"
3273,"."
3274,"The"
3275,"memo"
3276,"attempts"
3277,"to"
3278,"remove"
3279,"the"
3280,"tourist"
3281,"board"
3282,"as"
3283,"far"
3284,"as"
3285,"possible"
3286,"from"
3287,"the"
3288,"agency"
3289,","
3290,"which"
3291,"pleaded"
3292,"innocent"
3293,"to"
3294,"the"
3295,"charges"
3296,"."
3297,"Among"
3298,"other"
3299,"things"
3300,","
3301,"the"
3302,"memo"
3303,"contends"
3304,"that"
3305,"Young"
3306,"&"
3307,"Rubicam"
3308,"gave"
3309,"false"
3310,"assurances"
3311,"that"
3312,"the"
3313,"investigation"
3314,"would"
3315,"n't"
3316,"uncover"
3317,"any"
3318,"information"
3319,"that"
3320,"would"
3321,"``"
3322,"embarrass"
3323,"the"
3324,"government"
3325,"of"
3326,"Jamaica"
3327,"or"
3328,"the"
3329,"Jamaica"
3330,"Tourist"
3331,"Board"
3332,"."
3333,"''"
3334,"It"
3335,"also"
3336,"contends"
3337,"that"
3338,"Young"
3339,"&"
3340,"Rubicam"
3341,"never"
3342,"told"
3343,"the"
3344,"tourist"
3345,"board"
3346,"about"
3347,"its"
3348,"relationship"
3349,"with"
3350,"Ad"
3351,"Ventures"
3352,","
3353,"a"
3354,"Jamaican"
3355,"firm"
3356,"hired"
3357,"by"
3358,"the"
3359,"agency"
3360,"."
3361,"The"
3362,"U.S."
3363,"indictment"
3364,"charges"
3365,"Ad"
3366,"Ventures"
3367,"was"
3368,"a"
3369,"front"
3370,"used"
3371,"to"
3372,"funnel"
3373,"kickbacks"
3374,"to"
3375,"the"
3376,"then-minister"
3377,"of"
3378,"tourism"
3379,"."
3380,"The"
3381,"memo"
3382,"also"
3383,"chastises"
3384,"the"
3385,"agency"
3386,"for"
3387,"the"
3388,"timing"
3389,"of"
3390,"its"
3391,"announcement"
3392,"Thursday"
3393,"that"
3394,"it"
3395,"would"
3396,"no"
3397,"longer"
3398,"handle"
3399,"the"
3400,"$"
3401,"5"
3402,"million"
3403,"to"
3404,"$"
3405,"6"
3406,"million"
3407,"account"
3408,"."
3409,"The"
3410,"agency"
3411,"declined"
3412,"comment"
3413,","
3414,"but"
3415,"said"
3416,"it"
3417,"will"
3418,"continue"
3419,"work"
3420,"until"
3421,"a"
3422,"new"
3423,"agency"
3424,"is"
3425,"chosen"
3426,"."
3427,"Ad"
3428,"Notes"
3429,"..."
3430,"."
3431,"NEW"
3432,"ACCOUNT"
3433,":"
3434,"American"
3435,"Suzuki"
3436,"Motor"
3437,"Corp."
3438,","
3439,"Brea"
3440,","
3441,"Calif."
3442,","
3443,"awarded"
3444,"its"
3445,"estimated"
3446,"$"
3447,"10"
3448,"million"
3449,"to"
3450,"$"
3451,"30"
3452,"million"
3453,"account"
3454,"to"
3455,"Asher\/Gould"
3456,","
3457,"Los"
3458,"Angeles"
3459,"."
3460,"Also"
3461,"participating"
3462,"in"
3463,"the"
3464,"finals"
3465,"was"
3466,"Los"
3467,"Angeles"
3468,"agency"
3469,"Hakuhodo"
3470,"Advertising"
3471,"America"
3472,"."
3473,"American"
3474,"Suzuki"
3475,"'s"
3476,"previous"
3477,"agency"
3478,","
3479,"Keye\/Donna\/Pearlstein"
3480,","
3481,"did"
3482,"n't"
3483,"participate"
3484,"."
3485,"AYER"
3486,"TALKS"
3487,":"
3488,"N"
3489,"W"
3490,"Ayer"
3491,"'s"
3492,"president"
3493,"and"
3494,"chief"
3495,"executive"
3496,"officer"
3497,","
3498,"Jerry"
3499,"J."
3500,"Siano"
3501,","
3502,"said"
3503,"the"
3504,"agency"
3505,"is"
3506,"holding"
3507,"``"
3508,"conversations"
3509,"''"
3510,"about"
3511,"acquiring"
3512,"Zwiren"
3513,"Collins"
3514,"Karo"
3515,"&"
3516,"Trusk"
3517,","
3518,"a"
3519,"midsized"
3520,"Chicago"
3521,"agency"
3522,","
3523,"but"
3524,"a"
3525,"deal"
3526,"is"
3527,"n't"
3528,"yet"
3529,"close"
3530,"to"
3531,"being"
3532,"completed"
3533,"."
3534,"WHO"
3535,"'S"
3536,"NEWS"
3537,":"
3538,"John"
3539,"Wells"
3540,","
3541,"47"
3542,","
3543,"former"
3544,"president"
3545,"and"
3546,"chief"
3547,"executive"
3548,"of"
3549,"N"
3550,"W"
3551,"Ayer"
3552,"'s"
3553,"Chicago"
3554,"office"
3555,","
3556,"was"
3557,"named"
3558,"management"
3559,"director"
3560,"and"
3561,"director"
3562,"of"
3563,"account"
3564,"services"
3565,"at"
3566,"WPP"
3567,"Group"
3568,"'s"
3569,"J."
3570,"Walter"
3571,"Thompson"
3572,"agency"
3573,"in"
3574,"Chicago"
3575,"..."
3576,"."
3577,"Shelly"
3578,"Lazarus"
3579,","
3580,"42"
3581,","
3582,"was"
3583,"named"
3584,"president"
3585,"and"
3586,"chief"
3587,"operating"
3588,"officer"
3589,"of"
3590,"Ogilvy"
3591,"&"
3592,"Mather"
3593,"Direct"
3594,","
3595,"the"
3596,"direct"
3597,"mail"
3598,"division"
3599,"of"
3600,"WPP"
3601,"Group"
3602,"'s"
3603,"Ogilvy"
3604,"&"
3605,"Mather"
3606,"agency"
3607,"."
3608,"-DOCSTART-"
3609,"Grand"
3610,"Metropolitan"
3611,"PLC"
3612,","
3613,"the"
3614,"United"
3615,"Kingdom"
3616,"food"
3617,"and"
3618,"beverage"
3619,"group"
3620,"that"
3621,"owns"
3622,"Pillsbury"
3623,"Inc."
3624,"of"
3625,"the"
3626,"U.S."
3627,","
3628,"announced"
3629,"a"
3630,"reshuffling"
3631,"of"
3632,"board-level"
3633,"executive"
3634,"duties"
3635,"intended"
3636,"to"
3637,"fit"
3638,"the"
3639,"company"
3640,"'s"
3641,"recent"
3642,"expansion"
3643,"."
3644,"David"
3645,"Nash"
3646,","
3647,"formerly"
3648,"group"
3649,"finance"
3650,"director"
3651,"at"
3652,"Cadbury"
3653,"Schweppes"
3654,"PLC"
3655,","
3656,"will"
3657,"become"
3658,"Grand"
3659,"Met"
3660,"'s"
3661,"first"
3662,"group"
3663,"finance"
3664,"director"
3665,"in"
3666,"January"
3667,"."
3668,"In"
3669,"a"
3670,"statement"
3671,","
3672,"Grand"
3673,"Met"
3674,"said"
3675,"its"
3676,"recent"
3677,"``"
3678,"growth"
3679,"and"
3680,"wider"
3681,"geographic"
3682,"spread"
3683,"''"
3684,"made"
3685,"it"
3686,"necessary"
3687,"to"
3688,"create"
3689,"the"
3690,"new"
3691,"position"
3692,"."
3693,"The"
3694,"company"
3695,"also"
3696,"reassigned"
3697,"several"
3698,"executive"
3699,"responsibilities"
3700,"."
3701,"David"
3702,"Tagg"
3703,","
3704,"formerly"
3705,"in"
3706,"charge"
3707,"of"
3708,"gambling"
3709,"operations"
3710,","
3711,"was"
3712,"appointed"
3713,"chief"
3714,"executive"
3715,"for"
3716,"retailing"
3717,"and"
3718,"property"
3719,"."
3720,"Peter"
3721,"Cawdron"
3722,","
3723,"group"
3724,"strategy"
3725,"development"
3726,"director"
3727,","
3728,"and"
3729,"Bill"
3730,"Shardlow"
3731,","
3732,"group"
3733,"personnel"
3734,"director"
3735,","
3736,"will"
3737,"become"
3738,"part"
3739,"of"
3740,"the"
3741,"board"
3742,"'s"
3743,"management"
3744,"committee"
3745,"."
3746,"-DOCSTART-"
3747,"David"
3748,"Baltimore"
3749,","
3750,"who"
3751,"has"
3752,"just"
3753,"been"
3754,"named"
3755,"president"
3756,"of"
3757,"Rockefeller"
3758,"University"
3759,","
3760,"already"
3761,"knows"
3762,"what"
3763,"it"
3764,"'s"
3765,"like"
3766,"to"
3767,"go"
3768,"through"
3769,"life"
3770,"with"
3771,"``"
3772,"Nobel"
3773,"laureate"
3774,"''"
3775,"appended"
3776,"to"
3777,"one"
3778,"'s"
3779,"name"
3780,"."
3781,"He"
3782,"is"
3783,"currently"
3784,"experiencing"
3785,"what"
3786,"it"
3787,"'s"
3788,"like"
3789,"to"
3790,"have"
3791,"the"
3792,"phrase"
3793,","
3794,"``"
3795,"under"
3796,"investigation"
3797,"for"
3798,"scientific"
3799,"fraud"
3800,","
3801,"''"
3802,"also"
3803,"attached"
3804,"to"
3805,"his"
3806,"name"
3807,"."
3808,"The"
3809,"Nobel"
3810,"committee"
3811,"made"
3812,"the"
3813,"first"
3814,"addition"
3815,";"
3816,"John"
3817,"Dingell"
