"id","word","tag"
167502,"``","``"
167515,"''","''"
168003,"``","``"
168017,"''","''"
168061,"``","``"
168077,"''","''"
168094,"``","``"
168116,"''","''"
168396,"``","``"
168427,"''","''"
168795,"``","``"
168828,"''","''"
168833,"``","``"
168862,"''","''"
168872,"``","``"
168875,"''","''"
169577,"``","``"
169606,"''","''"
169731,"--",":"
169995,"``","``"
170000,"''","''"
170291,"``","``"
170303,"''","''"
170445,"``","``"
170449,"''","''"
170548,"``","``"
170555,"''","''"
170627,"``","``"
170631,"''","''"
170652,"``","``"
170656,"''","''"
170691,"``","``"
170702,"''","''"
170715,"``","``"
170719,"''","''"
170739,"``","``"
170743,"''","''"
170751,"``","``"
170756,"''","''"
170993,"--",":"
171069,"``","``"
171080,"''","''"
171091,"``","``"
171112,"''","''"
171180,"``","``"
171187,"''","''"
171219,"``","``"
171236,"''","''"
171237,"``","``"
171266,"''","''"
171293,"``","``"
171295,"''","''"
171456,"``","``"
171464,"''","''"
171481,"``","``"
171507,"''","''"
171586,"``","``"
171607,"''","''"
171624,"``","``"
171628,"''","''"
171634,"``","``"
171648,"''","''"
171696,"``","``"
171716,"''","''"
171729,"``","``"
171735,"''","''"
171760,"``","``"
171774,"''","''"
171791,"``","``"
171815,"''","''"
171845,"``","``"
171859,"''","''"
171867,"``","``"
171872,"''","''"
171953,"``","``"
171965,"''","''"
172046,"``","``"
172054,"''","''"
172615,"``","``"
172617,"''","''"
172729,"``","``"
172731,"''","''"
172810,"``","``"
172832,"''","''"
172901,"``","``"
172911,"''","''"
173058,"``","``"
173060,"''","''"
173107,"``","``"
173117,"''","''"
173325,"``","``"
173332,"''","''"
173618,"``","``"
173627,"--",":"
173630,"''","''"
173662,"...",":"
173681,"--",":"
173760,"``","``"
173767,"''","''"
173794,"``","``"
173803,"''","''"
173814,"``","``"
173824,"''","''"
174683,"--",":"
174692,"``","``"
174701,"''","''"
174722,"``","``"
174749,"''","''"
174777,"``","``"
174785,"''","''"
174798,"``","``"
174819,"''","''"
174824,"``","``"
174835,"''","''"
174871,"``","``"
174876,"--",":"
174883,"--",":"
174899,"''","''"
174904,"``","``"
174910,"''","''"
174923,"``","``"
174932,"''","''"
174975,"--",":"
175159,"``","``"
175176,"''","''"
175195,"``","``"
175202,"''","''"
175331,"``","``"
175349,"''","''"
175526,"``","``"
175872,"--",":"
175882,"``","``"
175909,"''","''"
176130,"``","``"
176152,"''","''"
176227,"--",":"
177698,"--",":"
177704,"--",":"
177742,"``","``"
177747,"''","''"
177770,"``","``"
177812,"''","''"
178220,"``","``"
178238,"''","''"
178264,"``","``"
178270,"''","''"
178392,"``","``"
178414,"''","''"
178457,"``","``"
178465,"''","''"
180308,"``","``"
180327,"''","''"
180336,"--",":"
180343,"--",":"
180570,"--",":"
180576,"``","``"
180582,"''","''"
180600,"--",":"
180621,"--",":"
180793,"``","``"
180813,"''","''"
180864,"--",":"
180874,"--",":"
180903,"``","``"
180915,"''","''"
180944,"``","``"
180952,"''","''"
181047,"``","``"
181064,"''","''"
181203,"``","``"
181215,"''","''"
181221,"``","``"
181234,"''","''"
181256,"``","``"
181258,"''","''"
181487,"``","``"
181493,"''","''"
181505,"``","``"
181508,"''","''"
181542,"``","``"
181555,"''","''"
181568,"``","``"
181591,"''","''"
181912,"``","``"
181930,"''","''"
181937,"``","``"
181960,"''","''"
182109,"--",":"
182116,"--",":"
182163,"``","``"
182193,"''","''"
182206,"``","``"
182230,"''","''"
182347,"``","``"
182364,"''","''"
182601,"``","``"
182614,"''","''"
182726,"``","``"
182729,"''","''"
182736,"``","``"
182739,"''","''"
182753,"``","``"
182757,"''","''"
182939,"``","``"
182955,"''","''"
183363,"``","``"
183401,"``","``"
183422,"''","''"
183500,"``","``"
183523,"''","''"
183558,"``","``"
183563,"''","''"
183794,"``","``"
183806,"''","''"
183813,"``","``"
183824,"''","''"
183842,"``","``"
183857,"''","''"
183926,"``","``"
183929,"''","''"
184041,"``","``"
184049,"''","''"
184053,"``","``"
184077,"''","''"
184171,"``","``"
184190,"''","''"
184208,"``","``"
184232,"''","''"
184260,"``","``"
184267,"''","''"
184396,"--",":"
184403,"--",":"
184443,"--",":"
184503,"``","``"
184514,"''","''"
184529,"``","``"
184543,"''","''"
184561,"``","``"
184585,"''","''"
184627,"``","``"
184632,"''","''"
184636,"``","``"
184641,"''","''"
184661,"``","``"
184673,"''","''"
184686,"``","``"
184711,"''","''"
184807,"``","``"
184827,"''","''"
184862,"``","``"
184872,"''","''"
184879,"``","``"
184893,"''","''"
185019,"``","``"
185025,"''","''"
185061,"``","``"
185067,"''","''"
185071,"``","``"
185086,"''","''"
185105,"``","``"
185115,"''","''"
185168,"``","``"
185175,"''","''"
185384,"...",":"
185459,"``","``"
185461,"''","''"
185471,"``","``"
185482,"''","''"
185494,"``","``"
185497,"''","''"
185573,"``","``"
185591,"''","''"
185595,"``","``"
185604,"''","''"
185632,"``","``"
185648,"''","''"
185695,"``","``"
185704,"--",":"
185713,"''","''"
185936,"``","``"
185954,"''","''"
186028,"``","``"
186048,"''","''"
186126,"``","``"
186150,"''","''"
186189,"``","``"
186201,"''","''"
186206,"``","``"
186226,"''","''"
186231,"``","``"
186250,"''","''"
186251,"``","``"
186261,"''","''"
186267,"``","``"
186282,"''","''"
186313,"``","``"
186325,"''","''"
186329,"``","``"
186351,"''","''"
186383,"``","``"
186386,"''","''"
186390,"``","``"
186395,"''","''"
186417,"``","``"
186422,"''","''"
186487,"``","``"
186493,"''","''"
186505,"``","``"
186511,"''","''"
186553,"``","``"
186567,"''","''"
186571,"``","``"
186575,"''","''"
186583,"``","``"
186587,"''","''"
186601,"``","``"
186619,"''","''"
186623,"``","``"
186632,"''","''"
186705,"``","``"
186711,"''","''"
186777,"``","``"
186785,"''","''"
186816,"``","``"
186825,"''","''"
186871,"``","``"
186874,"''","''"
186888,"``","``"
186906,"''","''"
186920,"``","``"
186925,"''","''"
186929,"``","``"
186936,"''","''"
186939,"``","``"
186941,"''","''"
187153,"--",":"
187159,"--",":"
187178,"``","``"
187193,"''","''"
187210,"``","``"
187223,"''","''"
187241,"``","``"
187254,"''","''"
187348,"``","``"
187358,"''","''"
187429,"--",":"
187434,"--",":"
187467,"``","``"
187472,"''","''"
187546,"``","``"
187549,"''","''"
187563,"``","``"
187573,"''","''"
187781,"``","``"
187793,"''","''"
187806,"``","``"
187810,"''","''"
187843,"``","``"
187860,"''","''"
187969,"...",":"
188099,"``","``"
188107,"''","''"
188142,"``","``"
188159,"''","''"
188209,"``","``"
188214,"''","''"
188239,"``","``"
188242,"''","''"
188302,"--",":"
188650,"``","``"
188675,"''","''"
188683,"``","``"
188691,"''","''"
189173,"``","``"
189189,"''","''"
189661,"``","``"
189685,"''","''"
189710,"``","``"
189732,"''","''"
189827,"``","``"
189839,"''","''"
189889,"``","``"
189899,"''","''"
189906,"``","``"
189909,"''","''"
189932,"``","``"
189953,"''","''"
189979,"``","``"
190006,"''","''"
190027,"--",":"
190094,"``","``"
190107,"''","''"
190181,"...",":"
191038,"``","``"
191054,"''","''"
191128,"``","``"
191144,"''","''"
191163,"``","``"
191166,"''","''"
191167,"--",":"
191177,"--",":"
191178,"``","``"
191193,"''","''"
191336,"``","``"
191347,"''","''"
191443,"``","``"
191467,"''","''"
191606,"``","``"
191613,"''","''"
191639,"``","``"
191655,"''","''"
191666,"``","``"
191684,"''","''"
191878,"``","``"
191903,"''","''"
191983,"``","``"
191998,"''","''"
192010,"``","``"
192017,"''","''"
192027,"``","``"
192041,"''","''"
192052,"``","``"
192067,"''","''"
192085,"``","``"
192087,"''","''"
192089,"``","``"
192091,"''","''"
192414,"``","``"
192416,"''","''"
192437,"``","``"
192440,"''","''"
192442,"``","``"
192445,"''","''"
192457,"``","``"
192465,"''","''"
192508,"``","``"
192511,"''","''"
192528,"``","``"
192550,"''","''"
192577,"``","``"
192582,"''","''"
192684,"``","``"
192697,"''","''"
192945,"``","``"
192950,"''","''"
192954,"``","``"
192970,"''","''"
193078,"--",":"
193152,"--",":"
193157,"--",":"
193189,"``","``"
193191,"''","''"
193193,"``","``"
193195,"''","''"
193397,"--",":"
193495,"``","``"
193509,"''","''"
193517,"``","``"
193537,"''","''"
193564,"``","``"
193588,"''","''"
193610,"``","``"
193613,"''","''"
193744,"``","``"
193746,"''","''"
193828,"``","``"
193842,"''","''"
193847,"``","``"
193855,"''","''"
194073,"--",":"
194266,"``","``"
194268,"''","''"
194270,"``","``"
194273,"''","''"
194279,"``","``"
194292,"''","''"
194823,"--",":"
194830,"--",":"
194838,"``","``"
194858,"''","''"
194869,"``","``"
194884,"''","''"
194933,"``","``"
194940,"''","''"
195002,"``","``"
195016,"''","''"
195089,"``","``"
195091,"--",":"
195097,"''","''"
195098,"``","``"
195118,"''","''"
195129,"``","``"
195135,"''","''"
195142,"``","``"
195156,"''","''"
195165,"``","``"
195237,"--",":"
195324,"``","``"
195333,"''","''"
195344,"``","``"
195348,"''","''"
195374,"``","``"
195377,"''","''"
195476,"``","``"
195479,"''","''"
195480,"--",":"
195506,"``","``"
195509,"''","''"
195583,"``","``"
195605,"''","''"
195719,"``","``"
195721,"...",":"
195723,"''","''"
195840,"``","``"
195849,"--",":"
195860,"--",":"
195873,"''","''"
195902,"``","``"
195916,"''","''"
196058,"``","``"
196063,"''","''"
196070,"``","``"
196073,"''","''"
196145,"``","``"
196149,"''","''"
196176,"--",":"
196180,"--",":"
196192,"``","``"
196194,"''","''"
196317,"``","``"
196331,"''","''"
196637,"``","``"
196646,"''","''"
196656,"``","``"
196684,"''","''"
196706,"``","``"
196716,"''","''"
196734,"``","``"
196751,"''","''"
197015,"``","``"
197041,"''","''"
197112,"``","``"
197128,"''","''"
198546,"``","``"
198551,"''","''"
198662,"``","``"
198687,"''","''"
198714,"``","``"
198717,"''","''"
198778,"``","``"
198781,"''","''"
198827,"--",":"
198828,"``","``"
198836,"''","''"
198837,"--",":"
198842,"``","``"
198855,"--",":"
198867,"--",":"
198880,"...",":"
198882,"''","''"
198890,"``","``"
198892,"''","''"
198936,"``","``"
198938,"''","''"
198948,"``","``"
198950,"''","''"
198957,"``","``"
198959,"''","''"
199041,"``","``"
199045,"''","''"
199052,"``","``"
199065,"''","''"
199072,"``","``"
199081,"''","''"
199094,"``","``"
199100,"''","''"
199203,"``","``"
199205,"''","''"
199267,"``","``"
199270,"''","''"
199446,"``","``"
199449,"''","''"
199581,"--",":"
199595,"--",":"
199865,"``","``"
199893,"''","''"
200070,"``","``"
200077,"''","''"
200142,"``","``"
200147,"''","''"
200258,"--",":"
200290,"``","``"
200327,"''","''"
200421,"``","``"
200444,"''","''"
200450,"``","``"
200463,"''","''"
200466,"``","``"
200471,"''","''"
200487,"``","``"
200508,"''","''"
200515,"``","``"
200518,"''","''"
200525,"``","``"
200529,"''","''"
200535,"``","``"
200552,"''","''"
200557,"``","``"
200595,"``","``"
200606,"''","''"
200638,"``","``"
200653,"''","''"
200780,"``","``"
200786,"''","''"
200970,"``","``"
200986,"''","''"
202290,"``","``"
202301,"''","''"
202314,"``","``"
202323,"''","''"
202333,"--",":"
202340,"--",":"
202518,"--",":"
202527,"``","``"
202530,"''","''"
202892,"``","``"
202901,"''","''"
202941,"``","``"
202954,"''","''"
203007,"``","``"
203009,"''","''"
203024,"``","``"
203028,"''","''"
203039,"``","``"
203050,"''","''"
203089,"``","``"
203091,"''","''"
203358,"``","``"
203362,"''","''"
203404,"--",":"
203474,"``","``"
203488,"''","''"
203498,"``","``"
203520,"''","''"
203589,"``","``"
203615,"''","''"
203637,"``","``"
203647,"''","''"
203871,"``","``"
203889,"''","''"
203894,"``","``"
203905,"...",":"
203935,"''","''"
204064,"--",":"
204089,"--",":"
204097,"--",":"
204309,"``","``"
204327,"''","''"
204373,"``","``"
204375,"''","''"
204474,"--",":"
204484,"--",":"
204599,"``","``"
204611,"''","''"
204632,"``","``"
204883,"``","``"
204886,"''","''"
204888,"``","``"
204891,"''","''"
204906,"``","``"
204917,"''","''"
205149,"``","``"
205170,"''","''"
205400,"``","``"
205420,"''","''"
205453,"``","``"
205486,"''","''"
205493,"``","``"
205510,"''","''"
205756,"``","``"
205775,"''","''"
205779,"--",":"
205797,"--",":"
205898,"--",":"
205912,"--",":"
206026,"``","``"
206029,"''","''"
206046,"--",":"
206053,"--",":"
206102,"--",":"
206129,"--",":"
206139,"``","``"
206142,"''","''"
206569,"--",":"
206581,"--",":"
207011,"``","``"
207013,"''","''"
207026,"``","``"
207031,"''","''"
207122,"``","``"
207153,"''","''"
207333,"--",":"
207336,"--",":"
207367,"``","``"
207387,"''","''"
207396,"``","``"
207399,"''","''"
207574,"``","``"
207583,"''","''"
207589,"``","``"
207591,"''","''"
207613,"``","``"
207623,"''","''"
207635,"``","``"
207651,"''","''"
207798,"``","``"
207812,"''","''"
207817,"``","``"
207826,"''","''"
207838,"``","``"
207849,"''","''"
207853,"``","``"
207868,"''","''"
207925,"``","``"
207976,"''","''"
208060,"``","``"
208085,"''","''"
208090,"``","``"
208101,"''","''"
208140,"``","``"
208142,"''","''"
208328,"``","``"
208331,"''","''"
208336,"``","``"
208341,"''","''"
208404,"``","``"
208407,"''","''"
208412,"``","``"
208420,"''","''"
208446,"``","``"
208455,"--",":"
208459,"--",":"
208472,"''","''"
208567,"``","``"
208571,"''","''"
208753,"``","``"
208761,"''","''"
208948,"``","``"
208957,"''","''"
209050,"``","``"
209053,"''","''"
209068,"``","``"
209082,"''","''"
209314,"``","``"
209320,"''","''"
210201,"``","``"
210208,"''","''"
210715,"``","``"
210746,"''","''"
210774,"--",":"
210977,"``","``"
211001,"''","''"
211012,"``","``"
211025,"...",":"
211032,"''","''"
211179,"``","``"
211200,"...",":"
211206,"...",":"
211214,"''","''"
211236,"``","``"
211256,"''","''"
211273,"``","``"
211287,"''","''"
211302,"``","``"
211304,"''","''"
211307,"``","``"
211330,"''","''"
211406,"``","``"
211412,"''","''"
211417,"``","``"
211432,"''","''"
211533,"``","``"
211557,"...",":"
211559,"''","''"
211597,"``","``"
211622,"''","''"
211635,"``","``"
211643,"''","''"
211655,"``","``"
211665,"''","''"
211699,"...",":"
211960,"--",":"
211966,"--",":"
212132,"``","``"
212157,"''","''"
212295,"--",":"
212307,"--",":"
212653,"``","``"
212658,"''","''"
212766,"--",":"
212821,"--",":"
213039,"--",":"
213054,"--",":"
213079,"--",":"
213179,"--",":"
213322,"--",":"
213326,"--",":"
214190,"``","``"
214192,"''","''"
214357,"``","``"
214359,"''","''"
214650,"``","``"
214657,"''","''"
214710,"--",":"
214717,"--",":"
214954,"``","``"
214956,"''","''"
215445,"``","``"
215448,"''","''"
215543,"``","``"
215552,"''","''"
215612,"``","``"
215637,"''","''"
215676,"``","``"
215709,"''","''"
216377,"``","``"
216386,"''","''"
216410,"``","``"
216458,"''","''"
216495,"--",":"
216510,"--",":"
216811,"--",":"
216855,"``","``"
216858,"''","''"
216889,"``","``"
216896,"''","''"
216957,"``","``"
216981,"''","''"
216993,"``","``"
217026,"''","''"
217306,"``","``"
217308,"''","''"
217462,"``","``"
217466,"''","''"
217545,"``","``"
217551,"''","''"
217566,"``","``"
217583,"''","''"
217685,"``","``"
217687,"''","''"
217725,"--",":"
217732,"--",":"
217871,"``","``"
217895,"''","''"
218136,"--",":"
218143,"``","``"
218157,"''","''"
218589,"``","``"
218731,"``","``"
218736,"''","''"
218869,"--",":"
219049,"``","``"
219081,"''","''"
219126,"``","``"
219129,"''","''"
219155,"``","``"
219157,"''","''"
219207,"``","``"
219216,"''","''"
219225,"``","``"
219236,"--",":"
219247,"''","''"
219298,"``","``"
219301,"--",":"
219306,"''","''"
219392,"``","``"
219403,"''","''"
219480,"``","``"
219487,"...",":"
219497,"''","''"
219539,"--",":"
219764,"``","``"
219777,"''","''"
219781,"``","``"
219803,"''","''"
219827,"``","``"
219833,"''","''"
219838,"``","``"
219846,"''","''"
220057,"``","``"
220063,"''","''"
220068,"``","``"
220078,"''","''"
220429,"--",":"
220437,"--",":"
220470,"``","``"
220475,"''","''"
220517,"C$","$"
220520,"US$","$"
220535,"C$","$"
220594,"``","``"
220596,"''","''"
220782,"``","``"
220801,"''","''"
220835,"``","``"
220841,"--",":"
220870,"''","''"
220875,"``","``"
220887,"''","''"
221133,"``","``"
221137,"''","''"
221430,"``","``"
221446,"''","''"
221591,"``","``"
221599,"''","''"
221603,"``","``"
221617,"''","''"
221857,"``","``"
221861,"''","''"
222158,"``","``"
222179,"''","''"
222299,"``","``"
222301,"''","''"
222338,"``","``"
222343,"''","''"
222349,"``","``"
222377,"''","''"
222648,"``","``"
222653,"''","''"
222919,"``","``"
222927,"''","''"
222940,"``","``"
222955,"''","''"
222965,"``","``"
223000,"''","''"
223024,"``","``"
223030,"''","''"
223083,"``","``"
223090,"''","''"
223169,"``","``"
223173,"''","''"
223202,"``","``"
223209,"''","''"
223371,"``","``"
223374,"''","''"
223535,"``","``"
223560,"''","''"
223585,"US$","$"
223657,"``","``"
223666,"''","''"
223687,"``","``"
223714,"''","''"
223836,"``","``"
223867,"''","''"
224014,"``","``"
224030,"''","''"
224042,"``","``"
224051,"''","''"
224078,"``","``"
224092,"''","''"
224162,"US$","$"
224183,"US$","$"
224189,"US$","$"
224466,"``","``"
224469,"''","''"
224486,"``","``"
224698,"``","``"
224722,"''","''"
224734,"``","``"
224793,"''","''"
224863,"``","``"
224880,"''","''"
225289,"``","``"
225321,"''","''"
225518,"``","``"
225523,"''","''"
225588,"``","``"
225602,"''","''"
225770,"--",":"
225884,"--",":"
225956,"--",":"
226079,"--",":"
226193,"--",":"
226242,"--",":"
226243,"A$","$"
226282,"--",":"
226668,"``","``"
226674,"''","''"
226681,"``","``"
226711,"''","''"
227372,"US$","$"
227768,"``","``"
227780,"''","''"
227997,"``","``"
228012,"''","''"
228163,"``","``"
228170,"''","''"
228385,"--",":"
228411,"--",":"
228513,"``","``"
228515,"''","''"
228605,"``","``"
228611,"''","''"
228617,"``","``"
228649,"''","''"
228679,"``","``"
228684,"''","''"
228698,"``","``"
228737,"''","''"
228808,"``","``"
228811,"''","''"
228822,"``","``"
228826,"''","''"
228856,"--",":"
228872,"``","``"
228880,"''","''"
228923,"``","``"
228987,"''","''"
229013,"``","``"
229047,"''","''"
229366,"``","``"
229385,"''","''"
229857,"``","``"
229880,"''","''"
229899,"``","``"
229906,"''","''"
230138,"``","``"
230143,"''","''"
231754,"--",":"
232085,"``","``"
232089,"''","''"
232105,"``","``"
232437,"``","``"
232440,"''","''"
232497,"``","``"
232509,"''","''"
233099,"``","``"
233111,"''","''"
233157,"``","``"
233171,"''","''"
233177,"``","``"
233205,"''","''"
233228,"``","``"
233233,"''","''"
233251,"``","``"
233279,"''","''"
233322,"``","``"
233330,"''","''"
233462,"``","``"
233486,"''","''"
233492,"``","``"
233500,"''","''"
233937,"``","``"
233944,"''","''"
234027,"``","``"
234036,"''","''"
234041,"``","``"
234050,"''","''"
234257,"``","``"
234282,"''","''"
234290,"``","``"
234304,"''","''"
234838,"``","``"
234847,"''","''"
236219,"``","``"
236237,"''","''"
236259,"``","``"
236274,"''","''"
236288,"``","``"
236303,"''","''"
236454,"``","``"
236460,"''","''"
236475,"``","``"
236483,"''","''"
236494,"``","``"
236504,"''","''"
236551,"--",":"
236568,"--",":"
236803,"``","``"
236806,"''","''"
236970,"``","``"
236980,"''","''"
236995,"``","``"
237019,"''","''"
237081,"``","``"
237089,"''","''"
237103,"``","``"
237118,"''","''"
237191,"``","``"
237195,"''","''"
237209,"--",":"
237214,"--",":"
237351,"``","``"
237365,"''","''"
237452,"``","``"
237460,"''","''"
237506,"--",":"
237729,"``","``"
237744,"''","''"
237883,"``","``"
237902,"''","''"
237907,"``","``"
237939,"''","''"
238003,"``","``"
238026,"''","''"
238045,"``","``"
238087,"''","''"
238247,"``","``"
238258,"''","''"
238273,"``","``"
238294,"''","''"
238464,"``","``"
238492,"''","''"
238534,"``","``"
238541,"''","''"
238551,"``","``"
238572,"''","''"
238639,"``","``"
238647,"''","''"
238651,"``","``"
239049,"``","``"
239059,"''","''"
239169,"``","``"
239172,"''","''"
239180,"``","``"
239196,"''","''"
239506,"``","``"
239509,"''","''"
239520,"``","``"
239526,"''","''"
240068,"``","``"
240088,"''","''"
240092,"``","``"
240104,"''","''"
240152,"--",":"
240156,"--",":"
240231,"``","``"
240234,"''","''"
240366,"``","``"
240368,"''","''"
240398,"``","``"
240417,"''","''"
240441,"``","``"
240464,"''","''"
240490,"``","``"
240492,"''","''"
240575,"``","``"
240587,"''","''"
240591,"``","``"
240601,"''","''"
240686,"--",":"
240689,"--",":"
240934,"--",":"
240968,"``","``"
240971,"''","''"
240985,"``","``"
241015,"''","''"
241073,"--",":"
241089,"--",":"
241250,"``","``"
241260,"''","''"
241314,"``","``"
241323,"''","''"
241376,"``","``"
241403,"''","''"
241819,"``","``"
241839,"''","''"
241844,"``","``"
241861,"''","''"
241914,"``","``"
241918,"''","''"
242004,"``","``"
242006,"''","''"
242011,"``","``"
242013,"''","''"
242061,"``","``"
242073,"''","''"
242086,"``","``"
242209,"``","``"
242217,"''","''"
242284,"--",":"
242295,"--",":"
242331,"``","``"
242335,"''","''"
242400,"``","``"
242406,"...",":"
242424,"...",":"
242443,"''","''"
242450,"``","``"
242455,"''","''"
242528,"``","``"
242542,"''","''"
242559,"``","``"
242574,"''","''"
242586,"``","``"
242591,"''","''"
242758,"``","``"
242760,"''","''"
242899,"``","``"
242905,"''","''"
243158,"``","``"
243163,"''","''"
243169,"``","``"
243177,"''","''"
243279,"``","``"
243293,"''","''"
243330,"--",":"
243454,"``","``"
243457,"''","''"
243836,"``","``"
243839,"''","''"
243976,"``","``"
243980,"''","''"
243981,"``","``"
243996,"''","''"
244015,"``","``"
244025,"''","''"
244030,"``","``"
244080,"''","''"
244138,"``","``"
244144,"''","''"
244188,"``","``"
244190,"''","''"
244276,"``","``"
244279,"''","''"
244288,"``","``"
244310,"''","''"
244315,"``","``"
244341,"''","''"
244397,"``","``"
244412,"''","''"
244417,"``","``"
244446,"''","''"
244462,"US$","$"
244503,"C$","$"
244507,"C$","$"
244603,"--",":"
244650,"--",":"
244659,"--",":"
244741,"``","``"
244748,"''","''"
244834,"``","``"
244855,"''","''"
244882,"``","``"
244908,"''","''"
244922,"``","``"
244934,"''","''"
244998,"``","``"
245006,"''","''"
245139,"``","``"
245161,"''","''"
245214,"``","``"
245217,"''","''"
245290,"``","``"
245302,"''","''"
245311,"``","``"
245326,"''","''"
245433,"``","``"
245437,"''","''"
245548,"``","``"
245555,"''","''"
245645,"``","``"
245665,"''","''"
245677,"``","``"
245681,"''","''"
245747,"``","``"
245926,"``","``"
245930,"''","''"
245932,"``","``"
245939,"''","''"
245968,"``","``"
245972,"''","''"
246003,"``","``"
246010,"''","''"
246064,"``","``"
246073,"''","''"
246077,"``","``"
246085,"...",":"
246087,"''","''"
246222,"``","``"
246235,"''","''"
246378,"US$","$"
246384,"C$","$"
246409,"C$","$"
246508,"``","``"
246511,"''","''"
246537,"``","``"
246540,"''","''"
246609,"C$","$"
246723,"``","``"
246744,"''","''"
247109,"--",":"
247122,"--",":"
247175,"``","``"
247177,"''","''"
247236,"``","``"
247255,"''","''"
247536,"``","``"
247544,"''","''"
247586,"``","``"
247588,"''","''"
247590,"``","``"
247593,"''","''"
247598,"--",":"
247606,"--",":"
247960,"``","``"
247968,"''","''"
247992,"``","``"
248024,"''","''"
248374,"``","``"
248379,"''","''"
248384,"``","``"
248402,"''","''"
248697,"--",":"
248794,"--",":"
248927,"``","``"
248929,"''","''"
248963,"``","``"
248986,"''","''"
248999,"``","``"
249020,"--",":"
249025,"''","''"
249295,"``","``"
249304,"''","''"
249545,"``","``"
249551,"''","''"
249562,"``","``"
249566,"''","''"
249669,"``","``"
249705,"''","''"
249716,"``","``"
249755,"...",":"
249757,"''","''"
249984,"``","``"
249989,"''","''"
250001,"``","``"
250007,"''","''"
250082,"``","``"
250084,"''","''"
250130,"--",":"
250137,"--",":"
250143,"``","``"
250145,"''","''"
250158,"``","``"
250162,"''","''"
250233,"``","``"
250251,"''","''"
250495,"``","``"
250503,"''","''"
250573,"``","``"
250575,"''","''"
250650,"``","``"
250661,"''","''"
251380,"--",":"
251423,"``","``"
251429,"''","''"
251938,"``","``"
251940,"''","''"
252520,"``","``"
252522,"''","''"
252768,"``","``"
252772,"''","''"
252941,"--",":"
252945,"--",":"
253049,"``","``"
253063,"--",":"
253077,"''","''"
253111,"--",":"
253125,"``","``"
253128,"''","''"
253131,"--",":"
253150,"``","``"
253154,"''","''"
253168,"``","``"
253189,"''","''"
253220,"--",":"
253231,"--",":"
253319,"``","``"
253333,"''","''"
253375,"``","``"
253387,"...",":"
253405,"''","''"
253484,"``","``"
253488,"''","''"
253672,"``","``"
253674,"''","''"
253733,"``","``"
253736,"''","''"
253749,"``","``"
253774,"''","''"
253794,"``","``"
253802,"''","''"
254514,"``","``"
254555,"''","''"
254692,"``","``"
254725,"''","''"
254990,"``","``"
254993,"''","''"
255005,"``","``"
255010,"''","''"
255060,"``","``"
255075,"''","''"
255154,"``","``"
255169,"''","''"
255182,"``","``"
255201,"''","''"
255223,"``","``"
255240,"''","''"
255692,"``","``"
255706,"''","''"
255745,"``","``"
255751,"''","''"
256014,"``","``"
256026,"''","''"
256031,"``","``"
256038,"''","''"
256055,"--",":"
256166,"``","``"
256182,"''","''"
256222,"``","``"
256225,"''","''"
256274,"``","``"
256281,"''","''"
256326,"``","``"
256329,"''","''"
256334,"``","``"
256349,"''","''"
256434,"``","``"
256448,"''","''"
256452,"``","``"
256475,"''","''"
256488,"``","``"
256665,"``","``"
256679,"''","''"
256771,"``","``"
256773,"''","''"
256832,"``","``"
256861,"''","''"
257009,"``","``"
257038,"''","''"
257302,"``","``"
257367,"``","``"
257369,"''","''"
257370,"--",":"
257378,"``","``"
257380,"''","''"
257394,"``","``"
257396,"''","''"
257412,"``","``"
257415,"''","''"
257586,"--",":"
257590,"--",":"
257636,"--",":"
257642,"--",":"
257686,"``","``"
257715,"''","''"
257736,"``","``"
257774,"''","''"
258030,"``","``"
258040,"''","''"
258172,"``","``"
258179,"--",":"
258187,"''","''"
258386,"``","``"
258411,"''","''"
258466,"``","``"
258473,"''","''"
258477,"``","``"
258490,"''","''"
258538,"``","``"
258541,"''","''"
258646,"``","``"
258682,"''","''"
258696,"``","``"
258720,"--",":"
258732,"''","''"
258897,"``","``"
258915,"''","''"
258930,"``","``"
258952,"''","''"
259006,"``","``"
259033,"''","''"
259038,"``","``"
259060,"''","''"
259099,"``","``"
259120,"''","''"
259132,"``","``"
259166,"''","''"
259195,"``","``"
259214,"''","''"
259223,"``","``"
259250,"''","''"
259300,"``","``"
259314,"''","''"
259319,"``","``"
259367,"''","''"
259421,"``","``"
259434,"''","''"
259449,"``","``"
259485,"''","''"
259517,"``","``"
259547,"''","''"
259570,"``","``"
259595,"''","''"
259861,"``","``"
259877,"''","''"
259897,"``","``"
259917,"--",":"
259942,"''","''"
260052,"``","``"
260055,"''","''"
260094,"``","``"
260105,"''","''"
260118,"``","``"
260120,"''","''"
260121,"--",":"
260150,"``","``"
260154,"''","''"
260160,"``","``"
260175,"''","''"
260212,"``","``"
260246,"''","''"
260252,"``","``"
260302,"--",":"
260320,"--",":"
260515,"``","``"
260521,"''","''"
260614,"``","``"
260625,"...",":"
260661,"''","''"
260712,"``","``"
260717,"''","''"
260937,"``","``"
260945,"''","''"
260963,"``","``"
260970,"''","''"
261371,"``","``"
261378,"''","''"
261485,"``","``"
261488,"''","''"
261514,"``","``"
261516,"''","''"
261519,"``","``"
261521,"''","''"
261524,"``","``"
261968,"``","``"
261983,"''","''"
262000,"``","``"
262007,"''","''"
262048,"``","``"
262062,"''","''"
262241,"``","``"
