"id","word","tag"
65893,"$","$"
65899,".","."
65904,"``","``"
65907,",",","
65908,"''","''"
65912,",",","
65916,",",","
65918,",",","
65924,",",","
65925,"``","``"
65937,",",","
65942,".","."
65943,"''","''"
65953,",",","
65960,".","."
65983,".","."
65988,",",","
65996,",",","
66005,".","."
66006,"``","``"
66018,",",","
66019,"''","''"
66023,",",","
66027,".","."
66045,",",","
66070,".","."
66084,".","."
66098,".","."
66101,":",":"
66102,"``","``"
66111,",",","
66117,".","."
66118,"''","''"
66120,",",","
66124,",",","
66130,",",","
66132,",",","
66135,":",":"
66136,"``","``"
66147,".","."
66148,"''","''"
66153,"``","``"
66159,".","."
66166,";",":"
66174,".","."
66175,"''","''"
66184,"``","``"
66189,".","."
66190,"''","''"
66203,",",","
66217,".","."
66223,",",","
66227,",",","
66228,"``","``"
66235,"--",":"
66238,",",","
66244,".","."
66245,"''","''"
66249,",",","
66261,"``","``"
66269,",",","
66270,"''","''"
66280,".","."
66288,"``","``"
66297,"''","''"
66303,".","."
66305,",",","
66308,",",","
66318,",",","
66327,"``","``"
66342,".","."
66343,"''","''"
66353,".","."
66354,"``","``"
66363,",",","
66364,"''","''"
66367,".","."
66368,"``","``"
66382,".","."
66383,"''","''"
66386,",",","
66395,",",","
66400,"``","``"
66407,",",","
66408,"''","''"
66421,".","."
66422,"``","``"
66438,",",","
66439,"''","''"
66442,".","."
66466,".","."
66469,",",","
66483,",",","
66487,"``","``"
66489,"''","''"
66494,"``","``"
66498,".","."
66499,"''","''"
66505,"``","``"
66511,".","."
66518,".","."
66519,"''","''"
66527,",",","
66530,",",","
66532,"``","``"
66545,".","."
66546,"''","''"
66551,",",","
66554,",",","
66558,",",","
66563,"``","``"
66566,",",","
66576,".","."
66582,".","."
66590,".","."
66591,"''","''"
66608,",",","
66611,".","."
66628,",",","
66631,",",","
66636,",",","
66641,".","."
66643,"``","``"
66649,",",","
66650,"''","''"
66653,".","."
66654,"``","``"
66661,",",","
66670,".","."
66671,"''","''"
66693,".","."
66694,"``","``"
66702,",",","
66707,",",","
66708,"`","``"
66710,",",","
66711,"'","''"
66712,"''","''"
66715,".","."
66716,"``","``"
66727,",",","
66734,".","."
66735,"''","''"
66743,"?","."
66746,",",","
66750,",",","
66756,".","."
66765,"$","$"
66781,".","."
66783,",",","
66797,".","."
66800,",",","
66805,",",","
66810,",",","
66812,",",","
66817,"``","``"
66820,"''","''"
66825,"``","``"
66836,"''","''"
66841,".","."
66852,"``","``"
66860,".","."
66861,"''","''"
66864,",",","
66869,",",","
66877,".","."
66903,".","."
66904,"``","``"
66911,",",","
66912,"''","''"
66915,".","."
66916,"``","``"
66922,",",","
66932,".","."
66937,",",","
66944,",",","
66948,".","."
66961,".","."
66967,",",","
66972,",",","
66977,",",","
66991,",",","
66996,".","."
67002,",",","
67010,"$","$"
67016,",",","
67022,".","."
67047,".","."
67075,",",","
67083,".","."
67121,".","."
67136,",",","
67142,".","."
67154,".","."
67164,"``","``"
67166,"''","''"
67168,",",","
67178,",",","
67180,",",","
67185,".","."
67200,",",","
67215,".","."
67223,".","."
67243,"--",":"
67253,".","."
67268,".","."
67270,"``","``"
67278,"''","''"
67282,",",","
67288,",",","
67294,".","."
67320,".","."
67331,".","."
67350,",",","
67369,".","."
67371,",",","
67382,",",","
67390,"``","``"
67393,"''","''"
67408,".","."
67421,",",","
67426,".","."
67444,",",","
67451,".","."
67469,".","."
67485,".","."
67499,"``","``"
67502,",",","
67503,"''","''"
67511,".","."
67524,".","."
67530,",",","
67539,",",","
67556,",",","
67560,".","."
67567,".","."
67573,",",","
67579,",",","
67589,".","."
67598,".","."
67600,",",","
67608,"$","$"
67611,",",","
67617,",",","
67622,"$","$"
67625,",",","
67627,"$","$"
67631,",",","
67635,".","."
67643,",",","
67650,"$","$"
67653,".","."
67668,",",","
67675,",",","
67677,".","."
67680,",",","
67695,".","."
67702,",",","
67708,"$","$"
67710,",",","
67714,".","."
67732,",",","
67738,",",","
67747,":",":"
67752,"--",":"
67753,"$","$"
67764,",",","
67766,",",","
67774,".","."
67798,".","."
67814,",",","
67827,".","."
67839,"$","$"
67842,".","."
67844,"--",":"
67845,"$","$"
67859,",",","
67880,".","."
67883,"$","$"
67901,".","."
67918,".","."
67925,".","."
67931,",",","
67933,"--",":"
67934,"$","$"
67941,",",","
67945,",",","
67948,",",","
67952,",",","
67976,".","."
67994,",",","
68011,".","."
68030,".","."
68038,",",","
68044,".","."
68049,",",","
68056,"--",":"
68057,"$","$"
68064,",",","
68070,",",","
68100,".","."
68103,"$","$"
68110,",",","
68124,".","."
68128,",",","
68132,".","."
68153,".","."
68167,",",","
68181,".","."
68184,"$","$"
68191,",",","
68201,".","."
68206,",",","
68210,".","."
68226,".","."
68240,",",","
68257,".","."
68267,".","."
68270,".","."
68271,"(","("
68273,")",")"
68274,"--",":"
68275,"$","$"
68283,",",","
68285,",",","
68289,",",","
68298,",",","
68303,".","."
68305,"$","$"
68311,",",","
68316,",",","
68318,",",","
68322,",",","
68324,",",","
68345,".","."
68349,".","."
68354,"(","("
68356,")",")"
68357,"--",":"
68368,",",","
68370,",",","
68382,",",","
68387,".","."
68392,".","."
68396,".","."
68400,".","."
68401,"(","("
68403,")",")"
68404,"--",":"
68417,",",","
68419,",",","
68431,"(","("
68433,")",")"
68434,".","."
68439,",",","
68441,",",","
68451,".","."
68462,",",","
68464,",",","
68468,",",","
68481,",",","
68489,".","."
68493,".","."
68497,".","."
68498,"(","("
68500,")",")"
68501,"--",":"
68514,",",","
68516,",",","
68530,".","."
68536,",",","
68538,",",","
68548,".","."
68559,",",","
68561,",",","
68565,",",","
68567,",",","
68579,",",","
68587,".","."
68591,".","."
68595,".","."
68596,"(","("
68598,")",")"
68599,"--",":"
68614,",",","
68616,",",","
68625,"(","("
68627,")",")"
68628,".","."
68635,".","."
68639,".","."
68648,",",","
68663,".","."
68685,".","."
68688,",",","
68700,"$","$"
68707,".","."
68718,",",","
68733,".","."
68741,".","."
68752,".","."
68768,",",","
68778,".","."
68792,".","."
68801,".","."
68816,"--",":"
68820,"--",":"
68831,".","."
68841,",",","
68847,".","."
68872,".","."
68883,".","."
68886,",",","
68894,"$","$"
68902,".","."
68912,"--",":"
68916,",",","
68921,",",","
68925,"--",":"
68928,"$","$"
68932,".","."
68950,",",","
68959,".","."
68963,",",","
68977,".","."
68980,",",","
68996,",",","
69003,".","."
69019,".","."
69029,",",","
69038,"``","``"
69040,"''","''"
69047,".","."
69060,".","."
69067,",",","
69073,".","."
69090,",",","
69096,"$","$"
69103,".","."
69124,".","."
69125,"``","``"
69134,",",","
69139,",",","
69140,"''","''"
69144,".","."
69149,",",","
69162,",",","
69165,",",","
69178,".","."
69179,"``","``"
69187,",",","
69192,",",","
69193,"''","''"
69197,".","."
69198,"``","``"
69209,",",","
69220,".","."
69221,"''","''"
69233,".","."
69241,".","."
69247,",",","
69252,",",","
69267,",",","
69278,".","."
69298,"#","#"
69301,"(","("
69302,"$","$"
69305,")",")"
69306,",",","
69312,",",","
69314,"#","#"
69317,"(","("
69318,"$","$"
69321,")",")"
69322,",",","
69328,".","."
69332,",",","
69337,",",","
69347,"#","#"
69351,"#","#"
69354,".","."
69367,",",","
69374,"#","#"
69381,".","."
69393,",",","
69398,"#","#"
69401,",",","
69404,".","."
69411,"#","#"
69415,"#","#"
69425,"#","#"
69429,"#","#"
69432,",",","
69447,".","."
69457,",",","
69467,".","."
69473,"#","#"
69476,".","."
69487,",",","
69490,".","."
69507,".","."
69510,":",":"
69517,"``","``"
69520,"''","''"
69533,".","."
69544,",",","
69550,",",","
69557,",",","
69577,",",","
69586,".","."
69615,".","."
69626,",",","
69631,",",","
69640,".","."
69653,".","."
69668,",",","
69688,".","."
69696,".","."
69697,"``","``"
69709,",",","
69720,",",","
69721,"''","''"
69726,",",","
69732,".","."
69733,"``","``"
69742,".","."
69743,"''","''"
69752,",",","
69759,",",","
69762,",",","
69776,".","."
69803,".","."
69820,".","."
69831,",",","
69856,".","."
69857,"``","``"
69881,"''","''"
69887,",",","
69891,",",","
69897,",",","
69914,".","."
69915,"``","``"
69923,",",","
69924,"''","''"
69931,".","."
69934,",",","
69941,",",","
69942,"``","``"
69946,",",","
69956,".","."
69957,"''","''"
69960,",",","
69963,",",","
69970,"``","``"
69977,",",","
69978,"''","''"
69993,".","."
69998,",",","
70014,",",","
70038,".","."
70043,",",","
70048,"``","``"
70064,",",","
70066,",",","
70070,",",","
70077,".","."
70078,"''","''"
70083,"``","``"
70101,".","."
70102,"''","''"
70119,",",","
70135,".","."
70143,",",","
70153,",",","
70165,"$","$"
70170,",",","
70177,".","."
70180,",",","
70192,".","."
70200,"$","$"
70214,".","."
70215,"``","``"
70231,",",","
70232,"''","''"
70236,".","."
70237,"``","``"
70250,".","."
70251,"''","''"
70255,",",","
70257,",",","
70266,",",","
70269,",",","
70275,".","."
70288,".","."
70300,",",","
70304,",",","
70322,".","."
70325,",",","
70329,"$","$"
70336,",",","
70342,",",","
70346,"$","$"
70351,".","."
70353,"``","``"
70357,"$","$"
70362,",",","
70363,"''","''"
70369,".","."
70379,".","."
70380,"``","``"
70384,",",","
70395,",",","
70396,"''","''"
70399,".","."
70400,"``","``"
70406,",",","
70411,".","."
70412,"''","''"
70414,",",","
70416,",",","
70437,".","."
70461,",",","
70468,".","."
70496,".","."
70507,",",","
70520,".","."
70522,",",","
70545,".","."
70550,",",","
70552,",",","
70564,",",","
70570,".","."
70578,".","."
70579,"``","``"
70585,"$","$"
70590,",",","
70591,"''","''"
70596,".","."
70597,"``","``"
70607,",",","
70632,".","."
70634,",",","
70649,",",","
70661,".","."
70666,",",","
70683,",",","
70691,".","."
70694,",",","
70697,",",","
70701,",",","
70715,".","."
70777,".","."
70784,",",","
70798,",",","
70801,",",","
70816,".","."
70836,".","."
70845,",",","
70856,".","."
70868,"``","``"
70879,".","."
70880,"''","''"
70889,",",","
70898,".","."
70941,".","."
70967,".","."
70998,",",","
71002,".","."
71006,",",","
71016,",",","
71020,".","."
71026,",",","
71036,"(","("
71038,")",")"
71045,".","."
71063,",",","
71068,".","."
71072,",",","
71083,".","."
71090,",",","
71106,".","."
71110,",",","
71139,".","."
71152,",",","
71177,".","."
71182,".","."
71203,".","."
71212,".","."
71220,",",","
71237,".","."
71246,",",","
71286,".","."
71297,",",","
71323,".","."
71334,",",","
71349,".","."
71353,",",","
71355,",",","
71373,".","."
71383,".","."
71417,".","."
71426,",",","
71430,",",","
71434,".","."
71435,"``","``"
71447,",",","
71452,",",","
71456,",",","
71471,",",","
71472,"''","''"
71477,".","."
71494,",",","
71496,",",","
71501,".","."
71507,":",":"
71520,"?","."
71553,".","."
71561,",",","
71566,",",","
71575,"``","``"
71586,".","."
71587,"''","''"
71603,";",":"
71609,",",","
71623,".","."
71644,".","."
71664,".","."
71688,".","."
71711,".","."
71740,".","."
71752,",",","
71762,".","."
71768,",",","
71772,",",","
71786,"$","$"
71793,"$","$"
71798,".","."
71800,",",","
71804,",",","
71806,",",","
71813,";",":"
71818,"$","$"
71823,".","."
71826,",",","
71829,",",","
71839,".","."
71842,".","."
71868,".","."
71881,"(","("
71882,"$","$"
71885,")",")"
71886,",",","
71892,",",","
71897,",",","
71903,",",","
71907,".","."
71924,",",","
71938,".","."
71957,".","."
71960,",",","
71976,".","."
72000,".","."
72002,",",","
72021,",",","
72025,".","."
72027,",",","
72029,",",","
72037,",",","
72043,".","."
72061,",",","
72071,".","."
72091,",",","
72100,".","."
72112,".","."
72137,"$","$"
72145,",",","
72153,".","."
72176,".","."
72193,".","."
72197,",",","
72218,".","."
72242,".","."
72260,".","."
72276,",",","
72278,",",","
72288,"$","$"
72292,".","."
72295,",",","
72297,",",","
72315,"``","``"
72318,"''","''"
72323,"$","$"
72326,".","."
72341,".","."
72345,",",","
72348,"$","$"
72351,",",","
72353,"$","$"
72357,".","."
72363,"$","$"
72366,"$","$"
72372,".","."
72377,",",","
72379,",",","
72381,",",","
72400,"$","$"
72403,",",","
72409,".","."
72429,".","."
72433,",",","
72437,"$","$"
72440,",",","
72442,"$","$"
72446,",",","
72450,"$","$"
72453,".","."
72471,",",","
72486,".","."
72500,",",","
72511,".","."
72521,",",","
72539,".","."
72552,".","."
72558,".","."
72561,",",","
72569,",",","
72575,",",","
72581,".","."
72588,",",","
72597,".","."
72611,",",","
72619,".","."
72626,",",","
72630,".","."
72640,",",","
72651,",",","
72654,".","."
72656,",",","
72661,",",","
72668,",",","
72677,".","."
72680,",",","
72683,",",","
72702,".","."
72715,",",","
72718,".","."
72734,".","."
72740,"(","("
72742,")",")"
72751,",",","
72757,",",","
72762,",",","
72766,",",","
72769,".","."
72774,",",","
72780,",",","
72785,",",","
72789,",",","
72794,".","."
72806,",",","
72812,".","."
72815,",",","
72823,",",","
72837,",",","
72858,".","."
72861,",",","
72866,",",","
72870,",",","
72874,".","."
72885,",",","
72895,".","."
72903,"(","("
72906,")",")"
72910,"(","("
72911,"$","$"
72913,")",")"
72914,".","."
72928,",",","
72938,",",","
72943,"``","``"
72945,"''","''"
72961,".","."
72964,",",","
72972,",",","
72978,".","."
72992,".","."
73008,".","."
73016,",",","
73023,".","."
73029,".","."
73052,".","."
73065,".","."
73086,".","."
73098,",",","
73108,".","."
73120,",",","
73127,".","."
73129,",",","
73148,".","."
73153,",",","
73162,",",","
73173,",",","
73176,".","."
73199,".","."
73210,".","."
73216,",",","
73223,".","."
73245,".","."
73272,".","."
73274,",",","
73288,",",","
73292,"(","("
73295,")",")"
73303,"(","("
73304,"$","$"
73306,")",")"
73307,".","."
73313,",",","
73315,",",","
73337,".","."
73350,"``","``"
73353,"''","''"
73370,".","."
73382,",",","
73389,",",","
73403,".","."
73416,".","."
73419,",",","
73431,",",","
73444,",",","
73447,".","."
73450,",",","
73460,".","."
73463,",",","
73468,",",","
73483,".","."
73504,",",","
73513,".","."
73519,".","."
73536,",",","
73542,".","."
73568,".","."
73580,".","."
73582,",",","
73589,",",","
73593,"#","#"
73595,".","."
73602,",",","
73610,".","."
73612,",",","
73614,",",","
73622,".","."
73630,".","."
73632,",",","
73639,",",","
73643,",",","
73649,",",","
73658,".","."
73666,".","."
73678,",",","
73687,",",","
73689,".","."
73695,",",","
73707,".","."
73714,".","."
73728,":",":"
73731,",",","
73737,",",","
73740,",",","
73746,",",","
73751,".","."
73755,",",","
73763,",",","
73772,",",","
73774,",",","
73776,",",","
73779,".","."
73784,",",","
73791,",",","
73798,",",","
73802,".","."
73807,",",","
73814,".","."
73818,",",","
73822,"$","$"
73829,".","."
73834,",",","
73839,"$","$"
73846,",",","
73855,".","."
73859,",",","
73869,",",","
73876,",",","
73878,",",","
73885,".","."
73890,",",","
73899,",",","
73916,",",","
73921,",",","
73924,",",","
73929,",",","
73932,",",","
73935,".","."
73940,"!","."
73943,",",","
73945,",",","
73949,",",","
73958,":",":"
73965,",",","
73972,",",","
73976,".","."
73977,"--",":"
73980,".","."
74001,",",","
74003,",",","
74005,".","."
74032,",",","
74040,",",","
74049,",",","
74056,",",","
74061,".","."
74068,",",","
74070,",",","
74074,",",","
74082,",",","
74090,".","."
74109,"``","``"
74112,"''","''"
74115,".","."
74116,"``","``"
74141,".","."
74142,"''","''"
74149,".","."
74157,",",","
74166,".","."
74167,"``","``"
74186,",",","
74187,"''","''"
74191,",",","
74202,".","."
74203,"``","``"
74227,".","."
74228,"''","''"
74231,",",","
74243,",",","
74252,".","."
74277,".","."
74286,".","."
74289,",",","
74298,"``","``"
74300,"''","''"
74304,".","."
74317,".","."
74334,",",","
74341,".","."
74343,",",","
74353,".","."
74354,"(","("
74361,".","."
74362,")",")"
74366,",",","
74374,".","."
74378,",",","
74392,",",","
74405,".","."
74411,",",","
74424,",",","
74429,".","."
74430,"``","``"
74452,",",","
74453,"''","''"
74457,".","."
74458,"``","``"
74466,",",","
74473,",",","
74490,".","."
74491,"''","''"
74496,",",","
74501,",",","
74521,",",","
74524,",",","
74526,",",","
74529,".","."
74536,",",","
74559,".","."
74562,",",","
74573,",",","
74583,".","."
74587,",",","
74596,".","."
74612,".","."
74616,",",","
74625,".","."
74628,",",","
74643,".","."
74646,",",","
74659,",",","
74672,".","."
74680,",",","
74701,".","."
74702,"``","``"
74719,",",","
74720,"''","''"
74724,",",","
74734,".","."
74735,"``","``"
74744,",",","
74750,",",","
74751,"''","''"
74754,".","."
74756,",",","
74761,",",","
74763,"$","$"
74775,",",","
74789,".","."
74802,"$","$"
74815,".","."
74821,",",","
74822,"``","``"
74846,",",","
74847,"''","''"
74851,",",","
74857,".","."
74886,".","."
74904,",",","
74906,",",","
74913,".","."
74918,",",","
74929,",",","
74942,".","."
74943,"``","``"
74955,",",","
74965,",",","
74966,"''","''"
74970,",",","
74979,".","."
74999,".","."
75016,",",","
75020,".","."
75048,".","."
75069,",",","
75093,".","."
75097,",",","
75111,".","."
75117,",",","
75120,",",","
75129,",",","
75139,".","."
75150,",",","
75157,".","."
75182,".","."
75193,"``","``"
75202,".","."
75203,"''","''"
75207,",",","
75218,",",","
75223,".","."
75246,".","."
75261,".","."
75268,",",","
75296,".","."
75301,"$","$"
75309,"$","$"
75314,",",","
75316,"$","$"
75324,"$","$"
75331,".","."
75339,",",","
75344,"$","$"
75349,",",","
75352,"--",":"
75372,".","."
75384,",",","
75393,",",","
75407,".","."
75427,",",","
75436,".","."
75457,".","."
75463,",",","
75476,".","."
75478,",",","
75487,".","."
75495,",",","
75497,"$","$"
75501,"$","$"
75505,".","."
75526,".","."
75548,".","."
75562,",",","
75580,".","."
75585,"$","$"
75597,".","."
75599,",",","
75612,".","."
75620,",",","
75648,".","."
75667,".","."
75676,".","."
75682,",",","
75698,",",","
75707,".","."
75714,".","."
75715,"``","``"
75737,",",","
75738,"''","''"
75750,".","."
75751,"``","``"
75762,",",","
75763,"''","''"
75766,".","."
75786,".","."
75801,".","."
75815,",",","
75818,",",","
75828,",",","
75832,".","."
75848,".","."
75855,",",","
75861,".","."
75875,",",","
75884,".","."
75886,"$","$"
75915,".","."
75931,",",","
75941,",",","
75948,",",","
75951,".","."
75957,",",","
75963,",",","
75969,",",","
75975,".","."
75977,"$","$"
75987,",",","
75989,",",","
76007,",",","
76021,".","."
76044,",",","
76048,"$","$"
76059,",",","
76061,",",","
76067,".","."
76104,".","."
76107,",",","
76110,",",","
76132,".","."
76142,",",","
76147,".","."
76163,",",","
76169,",",","
76177,",",","
76185,".","."
76187,":",":"
76188,"--",":"
76191,",",","
76212,".","."
76213,"--",":"
76216,",",","
76234,".","."
76250,".","."
76266,"$","$"
76271,".","."
76287,"``","``"
76292,"''","''"
76302,"$","$"
76311,".","."
76322,",",","
76332,"$","$"
76335,".","."
76339,"$","$"
76342,",",","
76348,",",","
76350,"$","$"
76353,",",","
76359,",",","
76366,"$","$"
76369,",",","
76372,"$","$"
76378,".","."
76383,"$","$"
76387,"$","$"
76390,".","."
76409,"$","$"
76412,".","."
76428,",",","
76432,"$","$"
76440,",",","
76445,"$","$"
76451,".","."
76457,",",","
76465,",",","
76469,"$","$"
76472,",",","
76478,"$","$"
76483,".","."
76489,",",","
76492,"$","$"
76495,",",","
76501,"$","$"
76508,".","."
76514,"$","$"
76530,".","."
76558,".","."
76588,".","."
76591,",",","
76596,",",","
76612,",",","
76620,",",","
76622,"#","#"
76625,"(","("
76626,"$","$"
76629,")",")"
76630,".","."
76641,".","."
76651,",",","
76663,".","."
76666,",",","
76674,",",","
76680,"#","#"
76683,".","."
76688,",",","
76698,",",","
76716,":",":"
76719,".","."
76725,",",","
76730,",",","
76756,".","."
76764,",",","
76770,",",","
76773,"$","$"
76778,".","."
76801,".","."
76811,",",","
76821,".","."
76850,",",","
76858,".","."
76872,"--",":"
76876,"--",":"
76881,".","."
76888,",",","
76908,".","."
76928,".","."
76943,".","."
76946,",",","
76970,",",","
76981,".","."
76984,",",","
76993,",",","
76998,".","."
77014,",",","
77030,".","."
77035,",",","
77037,",",","
77059,".","."
77070,",",","
77079,",",","
77084,",",","
77096,".","."
77126,".","."
77136,",",","
77140,",",","
77151,",",","
77153,".","."
77156,",",","
77162,",",","
77169,",",","
77181,",",","
77188,".","."
77195,",",","
77197,",",","
77220,".","."
77223,",",","
77228,",",","
77245,".","."
77261,".","."
77273,"--",":"
77278,"--",":"
77289,".","."
77294,",",","
77296,"``","``"
77299,"''","''"
77313,".","."
77334,".","."
77340,",",","
77363,".","."
77365,",",","
77369,",",","
77382,",",","
77389,".","."
77391,",",","
77413,",",","
77431,".","."
77434,"--",":"
77436,"``","``"
77440,"''","''"
77453,",",","
77457,",",","
77461,".","."
77465,",",","
77468,",",","
77473,".","."
77486,",",","
77499,".","."
77502,"--",":"
77506,"(","("
77514,")",")"
77517,"(","("
77523,")",")"
77541,".","."
77555,".","."
77557,"--",":"
77560,",",","
77563,",",","
77590,".","."
77599,",",","
77610,".","."
77613,"--",":"
77633,".","."
77635,"--",":"
77637,",",","
77647,".","."
77651,",",","
77654,"``","``"
77657,"''","''"
77666,",",","
77681,".","."
77684,"--",":"
77704,".","."
77722,".","."
77727,"``","``"
77729,"''","''"
77732,",",","
77735,",",","
77744,".","."
77747,"--",":"
77764,".","."
77779,".","."
77795,"(","("
77802,")",")"
77803,";",":"
77808,",",","
77819,"(","("
77827,")",")"
77828,";",":"
77834,"(","("
77842,",",","
77853,")",")"
77854,".","."
77857,"--",":"
77863,",",","
77868,",",","
77871,"(","("
77874,")",")"
77877,"(","("
77880,")",")"
77896,",",","
77902,".","."
77906,",",","
77924,".","."
77927,",",","
77943,".","."
77945,"--",":"
77968,".","."
77989,",",","
77992,",",","
78004,".","."
78019,",",","
78039,".","."
78056,".","."
78072,",",","
78074,"--",":"
78079,"--",":"
78083,".","."
78106,".","."
78107,"``","``"
78116,",",","
78117,"''","''"
78122,".","."
78151,".","."
78154,",",","
78157,",",","
78163,",",","
78171,".","."
78196,"$","$"
78199,",",","
78200,"$","$"
78204,".","."
78220,"$","$"
78224,",",","
78241,"$","$"
78245,".","."
78257,",",","
78277,".","."
78292,".","."
78305,",",","
78311,",",","
78334,".","."
78348,"$","$"
78350,".","."
78360,".","."
78368,",",","
78373,"$","$"
78375,",",","
78377,"$","$"
78379,".","."
78397,".","."
78406,".","."
78412,",",","
78436,".","."
78451,".","."
78470,".","."
78489,".","."
78507,",",","
78517,",",","
78523,".","."
78533,",",","
78536,",",","
78547,",",","
78551,".","."
78553,",",","
78562,",",","
78569,",",","
78574,"$","$"
78577,",",","
78583,".","."
78595,".","."
78598,",",","
78617,",",","
78620,"$","$"
78622,",",","
78626,".","."
78630,"$","$"
78632,",",","
78636,".","."
78638,",",","
78640,",",","
78642,",",","
78650,".","."
78664,".","."
78666,",",","
78669,",",","
78683,".","."
78688,".","."
78693,",",","
78696,",",","
78698,",",","
78705,",",","
78710,",",","
78720,"$","$"
78724,",",","
78726,"$","$"
78729,".","."
78759,".","."
78774,",",","
78778,".","."
78798,"``","``"
78803,",",","
78804,"''","''"
78812,".","."
78821,",",","
78830,"$","$"
78832,".","."
78843,",",","
78853,"``","``"
78860,".","."
78861,"''","''"
78864,",",","
78865,"``","``"
78879,",",","
78881,",",","
78887,".","."
78888,"''","''"
78895,",",","
78901,",",","
78909,".","."
78919,"$","$"
78933,".","."
78936,",",","
78940,"$","$"
78956,",",","
78964,".","."
78967,",",","
78981,",",","
78993,".","."
79005,".","."
79015,",",","
79020,"$","$"
79022,",",","
79026,".","."
79034,".","."
79042,",",","
79046,",",","
79059,".","."
79075,".","."
79078,",",","
79081,",",","
79098,".","."
79102,",",","
79105,",",","
79107,",",","
79118,",",","
79129,".","."
79131,",",","
79134,",",","
79142,",",","
79162,"$","$"
79165,".","."
79172,",",","
79178,"$","$"
79181,",",","
79187,".","."
79194,"$","$"
79197,",",","
79203,",",","
79207,".","."
79232,",",","
79236,"$","$"
79239,",",","
79245,".","."
79251,"$","$"
79255,"$","$"
79258,".","."
79283,".","."
79285,",",","
79293,"$","$"
79297,"$","$"
79300,".","."
79314,".","."
79318,",",","
79332,",",","
79340,".","."
79344,",",","
79356,",",","
79368,"$","$"
79372,"$","$"
79375,".","."
79379,",",","
79389,",",","
79394,".","."
79409,",",","
79417,";",":"
79428,".","."
79447,".","."
79467,"--",":"
79472,",",","
79476,".","."
79480,",",","
79486,"$","$"
79489,",",","
79491,"$","$"
79495,",",","
79498,"$","$"
79501,",",","
79503,"$","$"
79507,",",","
79511,".","."
79520,",",","
79525,"$","$"
79527,",",","
79532,"$","$"
79537,".","."
79546,"$","$"
79550,"$","$"
79556,".","."
79578,".","."
79581,",",","
79584,",",","
79596,",",","
79603,"$","$"
79616,",",","
79625,".","."
79632,"$","$"
79634,".","."
79644,",",","
79658,"$","$"
79660,",",","
79663,"$","$"
79665,".","."
79678,",",","
79684,",",","
79695,".","."
79706,",",","
79712,",",","
79722,".","."
79732,",",","
79739,",",","
79749,".","."
79757,",",","
79765,",",","
79771,",",","
79774,".","."
79798,".","."
79802,",",","
79807,",",","
79812,",",","
79818,".","."
79822,",",","
79828,",",","
79839,".","."
79856,",",","
79864,".","."
79873,",",","
79895,",",","
79900,",",","
79917,".","."
79920,",",","
79923,",",","
79927,",",","
79930,",",","
79951,".","."
79952,"``","``"
79961,",",","
79968,",",","
79969,"''","''"
79973,".","."
79988,".","."
80001,",",","
80006,",",","
80009,",",","
80019,".","."
80025,",",","
80036,",",","
80045,".","."
80064,"``","``"
80078,",",","
80079,"''","''"
80083,",",","
80089,",",","
80092,".","."
80093,"``","``"
80117,"''","''"
80119,".","."
80123,",",","
80127,",",","
80144,",",","
80154,".","."
80169,",",","
80174,".","."
80176,",",","
80199,",",","
80207,",",","
80210,".","."
80213,",",","
80217,",",","
80218,"``","``"
80235,".","."
80236,"''","''"
80239,",",","
80246,",",","
80248,",",","
80250,":",":"
80251,"``","``"
80262,",",","
80275,".","."
80276,"''","''"
80279,",",","
80283,",",","
80289,".","."
80290,"``","``"
80319,",",","
80320,"''","''"
80323,".","."
80324,"``","``"
80340,",",","
80350,",",","
80357,".","."
80358,"''","''"
80371,".","."
80376,",",","
80404,".","."
80405,"``","``"
80410,",",","
80415,",",","
80440,",",","
80441,"''","''"
80445,".","."
80447,",",","
80454,",",","
80464,",",","
80467,".","."
80470,",",","
80484,",",","
80487,".","."
80515,",",","
80518,".","."
80524,":",":"
80526,":",":"
80538,".","."
80545,",",","
80561,".","."
80568,".","."
80580,".","."
80596,"$","$"
80598,".","."
80625,",",","
80635,".","."
80639,":",":"
80666,".","."
80685,".","."
80692,".","."
80705,",",","
80715,",",","
80723,",",","
80735,".","."
80762,".","."
80766,",",","
80770,",",","
80783,".","."
80793,",",","
80808,".","."
80810,":",":"
80814,",",","
80819,".","."
80829,"$","$"
80831,".","."
80843,",",","
80861,",",","
80865,".","."
80871,",",","
80898,".","."
80900,",",","
80914,",",","
80918,".","."
80920,",",","
80944,".","."
80969,".","."
80975,",",","
80989,",",","
81011,".","."
81016,",",","
81019,",",","
81032,",",","
81047,".","."
81064,"``","``"
81067,"''","''"
81083,".","."
81091,"$","$"
81094,".","."
81103,".","."
81122,",",","
81127,",",","
81135,".","."
81152,".","."
81173,"$","$"
81183,".","."
81190,",",","
81192,",",","
81198,",",","
81200,",",","
81203,"$","$"
81216,"$","$"
81230,".","."
81232,",",","
81235,"$","$"
81241,",",","
81243,"$","$"
81246,".","."
81250,",",","
81252,",",","
81272,",",","
81283,".","."
81292,",",","
81302,".","."
81324,".","."
81326,",",","
81345,".","."
81361,",",","
81369,"``","``"
81372,".","."
81373,"''","''"
81376,",",","
81385,",",","
81398,".","."
81404,",",","
81409,",",","
81414,",",","
81425,".","."
81430,",",","
81445,",",","
81449,".","."
81454,",",","
81462,"``","``"
81465,",",","
81466,"''","''"
81472,".","."
